bucket,category,bucket_count,test_class,test_method,params,error_summary,full_test_id
97,Unsupported,1,org.opensearch.sql.calcite.remote.CalciteArrayFunctionIT,testForAll,,IllegalStateException — No backend supports scalar function [forall] among [datafusion],org.opensearch.sql.calcite.remote.CalciteArrayFunctionIT.testForAll
98,Unsupported,1,org.opensearch.sql.calcite.remote.CalcitePPLCaseFunctionIT,testCaseWhenInFilter,,IllegalStateException — Unrecognized filter operator [IS NOT TRUE / IS_NOT_TRUE],org.opensearch.sql.calcite.remote.CalcitePPLCaseFunctionIT.testCaseWhenInFilter
99,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLEvalMaxMinFunctionIT,testEvalMaxNumericAndString,,"SqlValidatorException — Cannot infer return type for GREATEST; operand types: [INTEGER, BIGINT, VARCHAR, VARCHAR]",org.opensearch.sql.calcite.remote.CalcitePPLEvalMaxMinFunctionIT.testEvalMaxNumericAndString
100,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLEvalMaxMinFunctionIT,testEvalMinNumericAndString,,"SqlValidatorException — Cannot infer return type for LEAST; operand types: [INTEGER, BIGINT, VARCHAR, VARCHAR]",org.opensearch.sql.calcite.remote.CalcitePPLEvalMaxMinFunctionIT.testEvalMinNumericAndString
101,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT,testAllFieldsInTable,,StreamException — Failed to start streaming fragment on [a][0],org.opensearch.sql.calcite.remote.CalcitePPLBasicIT.testAllFieldsInTable
102,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLPluginIT,testQueryEndpointShouldOK,,StreamException — Failed to start streaming fragment on [a][0],org.opensearch.sql.calcite.remote.CalcitePPLPluginIT.testQueryEndpointShouldOK
103,Stability,1,org.opensearch.sql.calcite.remote.CalciteNotLikeNullIT,testNotLikeWithNoMatch,,StreamException — Failed to start streaming fragment on [issue5169_not_like_null][0],org.opensearch.sql.calcite.remote.CalciteNotLikeNullIT.testNotLikeWithNoMatch
104,Stability,1,org.opensearch.sql.calcite.remote.CalciteNotLikeNullIT,testNotLikeExcludesNull,,StreamException — Failed to start streaming fragment on [issue5169_not_like_null][0],org.opensearch.sql.calcite.remote.CalciteNotLikeNullIT.testNotLikeExcludesNull
105,Stability,1,org.opensearch.sql.calcite.remote.CalciteNotLikeNullIT,testNotGreaterThanExcludesNull,,StreamException — Failed to start streaming fragment on [issue5169_not_like_null][0],org.opensearch.sql.calcite.remote.CalciteNotLikeNullIT.testNotGreaterThanExcludesNull
106,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLLookupIT,testCorrectnessCombination,,StreamException — Failed to start streaming fragment on [l][0],org.opensearch.sql.calcite.remote.CalcitePPLLookupIT.testCorrectnessCombination
107,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLAggregationPaginatingIT,testPercentileShortcutsEquivalentToStandard,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_bank][0],org.opensearch.sql.calcite.remote.CalcitePPLAggregationPaginatingIT.testPercentileShortcutsEquivalentToStandard
108,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLAggregationPaginatingIT,testPercentileShortcutsWithDecimals,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_bank][0],org.opensearch.sql.calcite.remote.CalcitePPLAggregationPaginatingIT.testPercentileShortcutsWithDecimals
109,Stability,1,org.opensearch.sql.calcite.remote.CalciteMathematicalFunctionIT,testConv,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_bank][0],org.opensearch.sql.calcite.remote.CalciteMathematicalFunctionIT.testConv
110,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLAggregationIT,testPercentileShortcuts,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_bank][0],org.opensearch.sql.calcite.remote.CalcitePPLAggregationIT.testPercentileShortcuts
111,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLAggregationIT,testPercentileShortcutsFloatingEquivalence,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_bank][0],org.opensearch.sql.calcite.remote.CalcitePPLAggregationIT.testPercentileShortcutsFloatingEquivalence
112,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLAggregationIT,testPercentileShortcutsFloatingPoint,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_bank][0],org.opensearch.sql.calcite.remote.CalcitePPLAggregationIT.testPercentileShortcutsFloatingPoint
113,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLAggregationIT,testPercentileShortcutsEquivalentToStandard,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_bank][0],org.opensearch.sql.calcite.remote.CalcitePPLAggregationIT.testPercentileShortcutsEquivalentToStandard
114,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLAggregationIT,testPercentileShortcutsWithDecimals,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_bank][0],org.opensearch.sql.calcite.remote.CalcitePPLAggregationIT.testPercentileShortcutsWithDecimals
115,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLAggregationPaginatingIT,testPercentileShortcuts,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_bank][0],org.opensearch.sql.calcite.remote.CalcitePPLAggregationPaginatingIT.testPercentileShortcuts
116,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLAggregationPaginatingIT,testPercentileShortcutsFloatingEquivalence,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_bank][0],org.opensearch.sql.calcite.remote.CalcitePPLAggregationPaginatingIT.testPercentileShortcutsFloatingEquivalence
117,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLAggregationPaginatingIT,testPercentileShortcutsFloatingPoint,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_bank][0],org.opensearch.sql.calcite.remote.CalcitePPLAggregationPaginatingIT.testPercentileShortcutsFloatingPoint
118,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLBuiltinDatetimeFunctionInvalidIT,testMONTHNAMEInvalid,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_date_formats_with_null][0],org.opensearch.sql.calcite.remote.CalcitePPLBuiltinDatetimeFunctionInvalidIT.testMONTHNAMEInvalid
119,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLBuiltinDatetimeFunctionInvalidIT,testDAYNAMEInvalid,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_date_formats_with_null][0],org.opensearch.sql.calcite.remote.CalcitePPLBuiltinDatetimeFunctionInvalidIT.testDAYNAMEInvalid
120,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testReplaceOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testReplaceOnMapPath
121,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testMultipleCommandsOnSameMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testMultipleCommandsOnSameMapPath
122,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testParseOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testParseOnMapPath
123,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testRexOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testRexOnMapPath
124,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testRareByOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testRareByOnMapPath
125,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testRenameOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testRenameOnMapPath
126,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testEvalOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testEvalOnMapPath
127,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testSortOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testSortOnMapPath
128,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testChartOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testChartOnMapPath
129,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testWhereOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testWhereOnMapPath
130,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testAddtotalsOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testAddtotalsOnMapPath
131,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testRenameWildcardOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testRenameWildcardOnMapPath
132,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testFillnullOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testFillnullOnMapPath
133,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testStreamstatsByMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testStreamstatsByMapPath
134,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testEventstatsOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testEventstatsOnMapPath
135,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testTopOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testTopOnMapPath
136,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testStatsOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testStatsOnMapPath
137,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testFieldsExclusionOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testFieldsExclusionOnMapPath
138,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testDedupOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testDedupOnMapPath
139,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testPatternsOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testPatternsOnMapPath
140,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testFieldsExclusionWildcardOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testFieldsExclusionWildcardOnMapPath
141,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testTrendlineOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testTrendlineOnMapPath
142,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testLookupOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath_lookup][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testLookupOnMapPath
143,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT,testJoinOnMapPath,,StreamException — Failed to start streaming fragment on [opensearch-sql_test_index_spath_lookup][0],org.opensearch.sql.calcite.remote.CalcitePPLMapPathIT.testJoinOnMapPath
144,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT,testFilterQuery2,,StreamException — Failed to start streaming fragment on [test][0],org.opensearch.sql.calcite.remote.CalcitePPLBasicIT.testFilterQuery2
145,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT,testIndexPatterns,,StreamException — Failed to start streaming fragment on [test][0],org.opensearch.sql.calcite.remote.CalcitePPLBasicIT.testIndexPatterns
146,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT,testFilterQuery4,,StreamException — Failed to start streaming fragment on [test][0],org.opensearch.sql.calcite.remote.CalcitePPLBasicIT.testFilterQuery4
147,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT,testDecimalLiteral,,StreamException — Failed to start streaming fragment on [test][0],org.opensearch.sql.calcite.remote.CalcitePPLBasicIT.testDecimalLiteral
148,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT,testSourceQuery,,StreamException — Failed to start streaming fragment on [test][0],org.opensearch.sql.calcite.remote.CalcitePPLBasicIT.testSourceQuery
149,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT,testFilterQuery1,,StreamException — Failed to start streaming fragment on [test][0],org.opensearch.sql.calcite.remote.CalcitePPLBasicIT.testFilterQuery1
150,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT,testFilterQuery3,,StreamException — Failed to start streaming fragment on [test][0],org.opensearch.sql.calcite.remote.CalcitePPLBasicIT.testFilterQuery3
151,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT,testSourceFieldQuery,,StreamException — Failed to start streaming fragment on [test][0],org.opensearch.sql.calcite.remote.CalcitePPLBasicIT.testSourceFieldQuery
152,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT,testMultipleSourceQuery_DifferentTables,,StreamException — Failed to start streaming fragment on [test][0],org.opensearch.sql.calcite.remote.CalcitePPLBasicIT.testMultipleSourceQuery_DifferentTables
153,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT,testNumericLiteral,,StreamException — Failed to start streaming fragment on [test][0],org.opensearch.sql.calcite.remote.CalcitePPLBasicIT.testNumericLiteral
154,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLBasicIT,testMultipleSourceQuery_SameTable,,StreamException — Failed to start streaming fragment on [test][0],org.opensearch.sql.calcite.remote.CalcitePPLBasicIT.testMultipleSourceQuery_SameTable
155,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLParseIT,testParseOverriding2,,StreamException — Failed to start streaming fragment on [test][0],org.opensearch.sql.calcite.remote.CalcitePPLParseIT.testParseOverriding2
156,Stability,1,org.opensearch.sql.calcite.remote.CalciteMixedFieldTypeIT,testWildcardQueryWithRexOnMixedField,,StreamException — Failed to start streaming fragment on [test_log_text_4659][0],org.opensearch.sql.calcite.remote.CalciteMixedFieldTypeIT.testWildcardQueryWithRexOnMixedField
157,Stability,1,org.opensearch.sql.calcite.remote.CalciteMixedFieldTypeIT,testWildcardQueryWithScriptFilterOnMixedField,,StreamException — Failed to start streaming fragment on [test_log_text_4659][0],org.opensearch.sql.calcite.remote.CalciteMixedFieldTypeIT.testWildcardQueryWithScriptFilterOnMixedField
158,Stability,1,org.opensearch.sql.calcite.remote.CalciteMixedFieldTypeIT,testWildcardQueryWithMixedTextAndKeywordField,,StreamException — Failed to start streaming fragment on [test_log_text_4659][0],org.opensearch.sql.calcite.remote.CalciteMixedFieldTypeIT.testWildcardQueryWithMixedTextAndKeywordField
159,Stability,1,org.opensearch.sql.calcite.remote.CalciteMixedFieldTypeIT,testWildcardQueryWithEvalOnMixedField,,StreamException — Failed to start streaming fragment on [test_log_text_4659][0],org.opensearch.sql.calcite.remote.CalciteMixedFieldTypeIT.testWildcardQueryWithEvalOnMixedField
160,Stability,1,org.opensearch.sql.calcite.remote.CalcitePPLAppendPipeCommandIT,testDoubleAppendPipeWithFilter,,TaskCancelledException — TaskCancelledException[query cancelled],org.opensearch.sql.calcite.remote.CalcitePPLAppendPipeCommandIT.testDoubleAppendPipeWithFilter
161,Stability,1,org.opensearch.sql.calcite.remote.CalciteDataTypeIT,test_numeric_data_types,,bigint — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteDataTypeIT.test_numeric_data_types
162,Stability,1,org.opensearch.sql.calcite.remote.CalciteAnalyticsDatetimeWireFormatIT,testDateRootColumnYmdFormat,,date — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteAnalyticsDatetimeWireFormatIT.testDateRootColumnYmdFormat
163,Stability,1,org.opensearch.sql.calcite.remote.CalciteAnalyticsDatetimeWireFormatIT,testTimeRootColumnHmsFormat,,time — java.lang.AssertionError:,org.opensearch.sql.calcite.remote.CalciteAnalyticsDatetimeWireFormatIT.testTimeRootColumnHmsFormat
164,Unsupported,1,org.opensearch.sql.calcite.remote.CalciteDataTypeIT,testBooleanFieldFromString,,unsupported_operation_exception — delete operation not supported.,org.opensearch.sql.calcite.remote.CalciteDataTypeIT.testBooleanFieldFromString
